date,name,count,damage
200912,"Arizona",0,0.0
200901,"Arkansas",0,0.0
200902,"Arkansas",0,0.0
200903,"Arkansas",0,0.0
200904,"Arkansas",14,137571.0
200905,"Arkansas",9,165.0
200906,"Arkansas",1,200.0
200907,"Arkansas",11,2532.0
200908,"Arkansas",0,0.0
200909,"Arkansas",0,0.0
200910,"Arkansas",23,4373.0
200911,"Arkansas",0,0.0
200912,"Arkansas",1,0.1
200901,"California",1,100.0
200902,"California",1,0.0
200903,"California",0,0.0
200904,"California",0,0.0
200905,"California",0,0.0
200906,"California",0,0.0
200907,"California",0,0.0
200908,"California",0,0.0
200909,"California",0,0.0
200910,"California",0,0.0
200911,"California",0,0.0
200912,"California",0,0.0
200901,"Colorado",0,0.0
200902,"Colorado",0,0.0
200903,"Colorado",0,0.0
200904,"Colorado",2,0.0
200905,"Colorado",4,0.0
200906,"Colorado",24,785.0
200907,"Colorado",10,75.0
200908,"Colorado",5,0.0
200909,"Colorado",1,0.0
200910,"Colorado",0,0.0
200911,"Colorado",0,0.0
200912,"Colorado",0,0.0
200901,"Connecticut",0,0.0
200902,"Connecticut",0,0.0
200903,"Connecticut",0,0.0
200904,"Connecticut",0,0.0
200905,"Connecticut",0,0.0
200906,"Connecticut",1,750.0
200907,"Connecticut",2,20.0
200908,"Connecticut",0,0.0
200909,"Connecticut",0,0.0
200910,"Connecticut",0,0.0
200911,"Connecticut",0,0.0
200912,"Connecticut",0,0.0
200901,"Delaware",0,0.0
200902,"Delaware",0,0.0
200903,"Delaware",0,0.0
200904,"Delaware",0,0.0
200905,"Delaware",0,0.0
200906,"Delaware",0,0.0
200907,"Delaware",0,0.0
200908,"Delaware",0,0.0
200909,"Delaware",0,0.0
200910,"Delaware",0,0.0
200911,"Delaware",0,0.0
200912,"Delaware",0,0.0
200901,"Florida",0,0.0
200902,"Florida",0,0.0
200903,"Florida",6,925.0
200904,"Florida",7,305.0
200905,"Florida",4,190.0
200906,"Florida",7,1975.0
200907,"Florida",6,2531.0
200908,"Florida",2,138.0
200909,"Florida",0,0.0
200910,"Florida",0,0.0
200911,"Florida",0,0.0
200912,"Florida",6,140.0
200901,"Georgia",2,75.0
200902,"Georgia",18,14726.0
200903,"Georgia",4,227.0
200904,"Georgia",31,21745.0
200905,"Georgia",0,0.0
200906,"Georgia",2,35.0
200907,"Georgia",0,0.0
200908,"Georgia",0,0.0
200909,"Georgia",0,0.0
200910,"Georgia",3,140.0
200911,"Georgia",0,0.0
200912,"Georgia",8,3235.0
200901,"Hawaii",0,0.0
200902,"Hawaii",1,0.0
200903,"Hawaii",0,0.0
200904,"Hawaii",0,0.0
200905,"Hawaii",0,0.0
200906,"Hawaii",0,0.0
200907,"Hawaii",0,0.0
200908,"Hawaii",0,0.0
200909,"Hawaii",0,0.0
200910,"Hawaii",0,0.0
200911,"Hawaii",0,0.0
200912,"Hawaii",0,0.0
200901,"Idaho",0,0.0
200902,"Idaho",0,0.0
200903,"Idaho",0,0.0
200904,"Idaho",1,0.0
200905,"Idaho",0,0.0
200906,"Idaho",1,0.0
200907,"Idaho",0,0.0
200908,"Idaho",0,0.0
200909,"Idaho",0,0.0
200910,"Idaho",0,0.0
200911,"Idaho",0,0.0
200912,"Idaho",0,0.0
200901,"Illinois",0,0.0
200902,"Illinois",0,0.0
200903,"Illinois",21,1307.0
200904,"Illinois",0,0.0
200905,"Illinois",12,280.0
200906,"Illinois",10,205.0
200907,"Illinois",4,150.0
200908,"Illinois",14,23110.0
200909,"Illinois",0,0.0
200910,"Illinois",0,0.0
200911,"Illinois",0,0.0
200912,"Illinois",0,0.0
200901,"Indiana",0,0.0
200902,"Indiana",1,13.0
200903,"Indiana",5,1005.0
200904,"Indiana",0,0.0
200905,"Indiana",1,300.0
200906,"Indiana",1,0.0
200907,"Indiana",0,0.0
200908,"Indiana",2,1585.0
200909,"Indiana",1,10.0
200910,"Indiana",0,0.0
200911,"Indiana",0,0.0
200912,"Indiana",0,0.0
200901,"Iowa",0,0.0
200902,"Iowa",0,0.0
200903,"Iowa",5,270.0
200904,"Iowa",3,1100.0
200905,"Iowa",1,0.0
200906,"Iowa",11,45.0
200907,"Iowa",0,0.0
200908,"Iowa",6,127.0
200909,"Iowa",0,0.0
200910,"Iowa",0,0.0
200911,"Iowa",0,0.0
200912,"Iowa",0,0.0
200901,"Kansas",0,0.0
200902,"Kansas",0,0.0
200903,"Kansas",13,10.0
200904,"Kansas",20,2523.0
200905,"Kansas",10,100.0
200906,"Kansas",47,2626.5
200907,"Kansas",14,56.0
200908,"Kansas",3,70.0
200909,"Kansas",0,0.0
200910,"Kansas",0,0.0
200911,"Kansas",0,0.0
200912,"Kansas",0,0.0
200901,"Kentucky",0,0.0
200902,"Kentucky",0,0.0
200903,"Kentucky",5,640.0
200904,"Kentucky",10,580.0
200905,"Kentucky",5,65.0
200906,"Kentucky",11,130.0
200907,"Kentucky",4,41.0
200908,"Kentucky",1,35.0
200909,"Kentucky",0,0.0
200910,"Kentucky",5,100.0
200911,"Kentucky",0,0.0
200912,"Kentucky",0,0.0
200901,"Louisiana",0,0.0
200902,"Louisiana",1,150.0
200903,"Louisiana",11,1979.75
200904,"Louisiana",14,14449.5
200905,"Louisiana",8,3091.0
200906,"Louisiana",1,0.0
200907,"Louisiana",1,35.0
200908,"Louisiana",0,0.0
200909,"Louisiana",0,0.0
200910,"Louisiana",26,8225.0
200911,"Louisiana",0,0.0
200912,"Louisiana",20,5731.0
200901,"Maine",0,0.0
200902,"Maine",0,0.0
200903,"Maine",0,0.0
200904,"Maine",0,0.0
200905,"Maine",4,0.0
200906,"Maine",1,0.0
200907,"Maine",1,0.0
200908,"Maine",1,0.0
200909,"Maine",0,0.0
200910,"Maine",0,0.0
200911,"Maine",0,0.0
200912,"Maine",0,0.0
200901,"Maryland",0,0.0
200902,"Maryland",0,0.0
200903,"Maryland",0,0.0
200904,"Maryland",0,0.0
200905,"Maryland",0,0.0
200906,"Maryland",3,0.0
200907,"Maryland",7,10.0
200908,"Maryland",0,0.0
200909,"Maryland",0,0.0
200910,"Maryland",0,0.0
200911,"Maryland",0,0.0
200912,"Maryland",0,0.0
200901,"Massachusetts",0,0.0
200902,"Massachusetts",0,0.0
200903,"Massachusetts",0,0.0
200904,"Massachusetts",0,0.0
200905,"Massachusetts",0,0.0
200906,"Massachusetts",0,0.0
200907,"Massachusetts",0,0.0
200908,"Massachusetts",0,0.0
200909,"Massachusetts",0,0.0
200910,"Massachusetts",0,0.0
200911,"Massachusetts",0,0.0
200912,"Massachusetts",0,0.0
200901,"Michigan",0,0.0
200902,"Michigan",0,0.0
200903,"Michigan",0,0.0
200904,"Michigan",0,0.0
200905,"Michigan",0,0.0
200906,"Michigan",3,340.0
200907,"Michigan",0,0.0
200908,"Michigan",0,0.0
200909,"Michigan",0,0.0
200910,"Michigan",0,0.0
200911,"Michigan",0,0.0
200912,"Michigan",0,0.0
200901,"Minnesota",0,0.0
200902,"Minnesota",0,0.0
200903,"Minnesota",0,0.0
200904,"Minnesota",0,0.0
200905,"Minnesota",0,0.0
200906,"Minnesota",12,2004.0
200907,"Minnesota",5,750.0
200908,"Minnesota",8,1750.0
200909,"Minnesota",0,0.0
200910,"Minnesota",0,0.0
200911,"Minnesota",0,0.0
200912,"Minnesota",0,0.0
200901,"Mississippi",2,40.0
200902,"Mississippi",1,1.0
200903,"Mississippi",16,8979.0
200904,"Mississippi",6,52.0
200905,"Mississippi",20,1573.0
200906,"Mississippi",1,4000.0
200907,"Mississippi",4,8750.0
200908,"Mississippi",0,0.0
200909,"Mississippi",0,0.0
200910,"Mississippi",2,270.0
200911,"Mississippi",0,0.0
200912,"Mississippi",2,4.0
200901,"Missouri",0,0.0
200902,"Missouri",1,350.0
200903,"Missouri",2,130.0
200904,"Missouri",2,100.0
200905,"Missouri",37,17762.0
200906,"Missouri",7,65.0
200907,"Missouri",0,0.0
200908,"Missouri",1,25.0
200909,"Missouri",0,0.0
200910,"Missouri",0,0.0
200911,"Missouri",0,0.0
200912,"Missouri",0,0.0
200901,"Montana",0,0.0
200902,"Montana",0,0.0
200903,"Montana",0,0.0
200904,"Montana",0,0.0
200905,"Montana",0,0.0
200906,"Montana",1,0.0
200907,"Montana",3,0.0
200908,"Montana",0,0.0
200909,"Montana",0,0.0
200910,"Montana",0,0.0
200911,"Montana",0,0.0
200912,"Montana",0,0.0
200901,"Nebraska",0,0.0
200902,"Nebraska",0,0.0
200903,"Nebraska",10,1020.5
200904,"Nebraska",3,60.0
200905,"Nebraska",2,5.0
200906,"Nebraska",24,773.75
200907,"Nebraska",1,25.0
200908,"Nebraska",0,0.0
200909,"Nebraska",1,0.0
200910,"Nebraska",0,0.0
200911,"Nebraska",0,0.0
200912,"Nebraska",0,0.0
200901,"Nevada",0,0.0
200902,"Nevada",0,0.0
200903,"Nevada",0,0.0
200904,"Nevada",0,0.0
200905,"Nevada",0,0.0
200906,"Nevada",2,0.0
200907,"Nevada",0,0.0
200908,"Nevada",0,0.0
200909,"Nevada",0,0.0
200910,"Nevada",0,0.0
200911,"Nevada",0,0.0
200912,"Nevada",0,0.0
200901,"New Hampshire",0,0.0
200902,"New Hampshire",0,0.0
200903,"New Hampshire",0,0.0
200904,"New Hampshire",0,0.0
200905,"New Hampshire",0,0.0
200906,"New Hampshire",0,0.0
200907,"New Hampshire",0,0.0
200908,"New Hampshire",0,0.0
200909,"New Hampshire",0,0.0
200910,"New Hampshire",0,0.0
200911,"New Hampshire",0,0.0
200912,"New Hampshire",0,0.0
200901,"New Jersey",0,0.0
200902,"New Jersey",0,0.0
200903,"New Jersey",0,0.0
200904,"New Jersey",0,0.0
200905,"New Jersey",0,0.0
200906,"New Jersey",0,0.0
200907,"New Jersey",1,800.0
200908,"New Jersey",0,0.0
200909,"New Jersey",0,0.0
200910,"New Jersey",0,0.0
200911,"New Jersey",0,0.0
200912,"New Jersey",0,0.0
200901,"New Mexico",0,0.0
200902,"New Mexico",0,0.0
200903,"New Mexico",0,0.0
200904,"New Mexico",1,0.0
200905,"New Mexico",0,0.0
200906,"New Mexico",0,0.0
200907,"New Mexico",2,10.0
200908,"New Mexico",1,0.0
200909,"New Mexico",0,0.0
200910,"New Mexico",0,0.0
200911,"New Mexico",0,0.0
200912,"New Mexico",0,0.0
200901,"New York",0,0.0
200902,"New York",0,0.0
200903,"New York",0,0.0
200904,"New York",0,0.0
200905,"New York",3,65.0
200906,"New York",0,0.0
200907,"New York",5,2470.0
200908,"New York",3,701.0
200909,"New York",0,0.0
200910,"New York",0,0.0
200911,"New York",0,0.0
200912,"New York",0,0.0
200901,"North Carolina",0,0.0
200902,"North Carolina",0,0.0
200903,"North Carolina",11,721.0
200904,"North Carolina",4,421.0
200905,"North Carolina",15,2068.0
200906,"North Carolina",2,0.0
200907,"North Carolina",2,0.0
200908,"North Carolina",0,0.0
200909,"North Carolina",0,0.0
200910,"North Carolina",0,0.0
200911,"North Carolina",0,0.0
200912,"North Carolina",0,0.0
200901,"North Dakota",0,0.0
200902,"North Dakota",0,0.0
200903,"North Dakota",0,0.0
200904,"North Dakota",0,0.0
200905,"North Dakota",0,0.0
200906,"North Dakota",21,1187.0
200907,"North Dakota",9,20295.0
200908,"North Dakota",0,0.0
200909,"North Dakota",0,0.0
200910,"North Dakota",1,0.0
200911,"North Dakota",0,0.0
200912,"North Dakota",0,0.0
200901,"Ohio",0,0.0
200902,"Ohio",0,0.0
200903,"Ohio",1,100.0
200904,"Ohio",0,0.0
200905,"Ohio",4,11.0
200906,"Ohio",2,60.0
200907,"Ohio",3,135.0
200908,"Ohio",2,0.0
200909,"Ohio",0,0.0
200910,"Ohio",1,2.0
200911,"Ohio",0,0.0
200912,"Ohio",0,0.0
200901,"Oklahoma",0,0.0
200902,"Oklahoma",9,4030.0
200903,"Oklahoma",1,30.0
200904,"Oklahoma",19,246.0
200905,"Oklahoma",4,50000.0
200906,"Oklahoma",3,30.0
200907,"Oklahoma",0,0.0
200908,"Oklahoma",1,0.0
200909,"Oklahoma",0,0.0
200910,"Oklahoma",2,20.0
200911,"Oklahoma",0,0.0
200912,"Oklahoma",0,0.0
200901,"Oregon",0,0.0
200902,"Oregon",0,0.0
200903,"Oregon",0,0.0
200904,"Oregon",0,0.0
200905,"Oregon",2,150.0
200906,"Oregon",1,10.0
200907,"Oregon",0,0.0
200908,"Oregon",0,0.0
200909,"Oregon",0,0.0
200910,"Oregon",1,50.0
200911,"Oregon",1,35.0
200912,"Oregon",0,0.0
200901,"Pennsylvania",0,0.0
200902,"Pennsylvania",0,0.0
200903,"Pennsylvania",1,1000.0
200904,"Pennsylvania",0,0.0
200905,"Pennsylvania",0,0.0
200906,"Pennsylvania",0,0.0
200907,"Pennsylvania",5,1025.0
200908,"Pennsylvania",2,10.0
200909,"Pennsylvania",0,0.0
200910,"Pennsylvania",0,0.0
200911,"Pennsylvania",0,0.0
200912,"Pennsylvania",0,0.0
200901,"Rhode Island",0,0.0
200902,"Rhode Island",0,0.0
200903,"Rhode Island",0,0.0
200904,"Rhode Island",0,0.0
200905,"Rhode Island",0,0.0
200906,"Rhode Island",0,0.0
200907,"Rhode Island",0,0.0
200908,"Rhode Island",0,0.0
200909,"Rhode Island",0,0.0
200910,"Rhode Island",0,0.0
200911,"Rhode Island",0,0.0
200912,"Rhode Island",0,0.0
200901,"South Carolina",0,0.0
200902,"South Carolina",0,0.0
200903,"South Carolina",1,0.0
200904,"South Carolina",13,9250.0
200905,"South Carolina",2,24.0
200906,"South Carolina",2,150.0
200907,"South Carolina",0,0.0
200908,"South Carolina",1,13.0
200909,"South Carolina",0,0.0
200910,"South Carolina",0,0.0
200911,"South Carolina",0,0.0
200912,"South Carolina",0,0.0
200901,"South Dakota",0,0.0
200902,"South Dakota",0,0.0
200903,"South Dakota",1,30.0
200904,"South Dakota",0,0.0
200905,"South Dakota",2,100.0
200906,"South Dakota",24,0.0
200907,"South Dakota",6,6.0
200908,"South Dakota",0,0.0
200909,"South Dakota",1,0.0
200910,"South Dakota",0,0.0
200911,"South Dakota",0,0.0
200912,"South Dakota",0,0.0
200901,"Tennessee",0,0.0
200902,"Tennessee",1,50.0
200903,"Tennessee",4,4570.0
200904,"Tennessee",15,101762.0
200905,"Tennessee",12,680.0
200906,"Tennessee",1,25.0
200907,"Tennessee",6,527.0
200908,"Tennessee",0,0.0
200909,"Tennessee",1,25.0
200910,"Tennessee",6,175.0
200911,"Tennessee",0,0.0
200912,"Tennessee",0,0.0
200901,"Texas",0,0.0
200902,"Texas",5,1170.0
200903,"Texas",4,35.0
200904,"Texas",49,3693.0
200905,"Texas",18,200.5
200906,"Texas",32,1460.0
200907,"Texas",2,50.0
200908,"Texas",4,20510.0
200909,"Texas",1,0.0
200910,"Texas",4,3.0
200911,"Texas",1,75.0
200912,"Texas",12,11253.0
200901,"Utah",0,0.0
200902,"Utah",0,0.0
200903,"Utah",0,0.0
200904,"Utah",0,0.0
200905,"Utah",2,25.0
200906,"Utah",0,0.0
200907,"Utah",0,0.0
200908,"Utah",2,41.0
200909,"Utah",0,0.0
200910,"Utah",0,0.0
200911,"Utah",0,0.0
200912,"Utah",0,0.0
200901,"Vermont",0,0.0
200902,"Vermont",0,0.0
200903,"Vermont",0,0.0
200904,"Vermont",0,0.0
200905,"Vermont",1,125.0
200906,"Vermont",0,0.0
200907,"Vermont",1,50.0
200908,"Vermont",0,0.0
200909,"Vermont",0,0.0
200910,"Vermont",0,0.0
200911,"Vermont",0,0.0
200912,"Vermont",0,0.0
200901,"Virginia",0,0.0
200902,"Virginia",1,30.0
200903,"Virginia",0,0.0
200904,"Virginia",1,5.0
200905,"Virginia",8,35.0
200906,"Virginia",4,318.0
200907,"Virginia",3,665.0
200908,"Virginia",0,0.0
200909,"Virginia",0,0.0
200910,"Virginia",0,0.0
200911,"Virginia",0,0.0
200912,"Virginia",0,0.0
200901,"Washington",0,0.0
200902,"Washington",0,0.0
200903,"Washington",0,0.0
200904,"Washington",0,0.0
200905,"Washington",1,30.0
200906,"Washington",4,0.0
200907,"Washington",0,0.0
200908,"Washington",0,0.0
200909,"Washington",1,180.0
200910,"Washington",0,0.0
200911,"Washington",0,0.0
200912,"Washington",0,0.0
200901,"West Virginia",0,0.0
200902,"West Virginia",0,0.0
200903,"West Virginia",0,0.0
200904,"West Virginia",0,0.0
200905,"West Virginia",0,0.0
200906,"West Virginia",0,0.0
200907,"West Virginia",0,0.0
200908,"West Virginia",0,0.0
200909,"West Virginia",0,0.0
200910,"West Virginia",0,0.0
200911,"West Virginia",0,0.0
200912,"West Virginia",0,0.0
200901,"Wisconsin",0,0.0
200902,"Wisconsin",0,0.0
200903,"Wisconsin",0,0.0
200904,"Wisconsin",1,0.0
200905,"Wisconsin",0,0.0
200906,"Wisconsin",4,8.0
200907,"Wisconsin",6,190.0
200908,"Wisconsin",6,625.0
200909,"Wisconsin",0,0.0
200910,"Wisconsin",0,0.0
200911,"Wisconsin",0,0.0
200912,"Wisconsin",0,0.0
200901,"Wyoming",0,0.0
200902,"Wyoming",0,0.0
200903,"Wyoming",0,0.0
200904,"Wyoming",0,0.0
200905,"Wyoming",0,0.0
200906,"Wyoming",8,15.0
200907,"Wyoming",2,302.0
200908,"Wyoming",1,0.0
200909,"Wyoming",0,0.0
200910,"Wyoming",0,0.0
200911,"Wyoming",0,0.0
200912,"Wyoming",0,0.0
200901,"Average",0,54
200902,"Average",0,434
200903,"Average",2,462
200904,"Average",5,5926
200905,"Average",4,1607
200906,"Average",5,344
200907,"Average",2,830
200908,"Average",1,974
200909,"Average",0,4
200910,"Average",1,269
200911,"Average",0,2
200912,"Average",1,407
201001,"Alabama",1,0.0
201002,"Alabama",0,0.0
201003,"Alabama",4,255.0
201004,"Alabama",21,22710.0
201005,"Alabama",0,0.0
201006,"Alabama",0,0.0
201007,"Alabama",0,0.0
201008,"Alabama",0,0.0
201009,"Alabama",0,0.0
201010,"Alabama",14,2100.0
201011,"Alabama",6,304.0
201012,"Alabama",0,0.0
201001,"Alaska",0,0.0
201002,"Alaska",0,0.0
201003,"Alaska",0,0.0
201004,"Alaska",0,0.0
201005,"Alaska",0,0.0
201006,"Alaska",0,0.0
201007,"Alaska",0,0.0
201008,"Alaska",0,0.0
201009,"Alaska",0,0.0
201010,"Alaska",0,0.0
201011,"Alaska",0,0.0
201012,"Alaska",0,0.0
201001,"Arizona",0,0.0
201002,"Arizona",0,0.0
201003,"Arizona",0,0.0
201004,"Arizona",0,0.0
201005,"Arizona",0,0.0
201006,"Arizona",0,0.0
201007,"Arizona",1,0.0
201008,"Arizona",1,0.0
201009,"Arizona",0,0.0
201010,"Arizona",10,1610.0
201011,"Arizona",0,0.0
201012,"Arizona",0,0.0
201001,"Arkansas",0,0.0
201002,"Arkansas",0,0.0
201003,"Arkansas",6,3325.0
201004,"Arkansas",22,17213.0
201005,"Arkansas",10,530.0
201006,"Arkansas",0,0.0
201007,"Arkansas",1,5.0
201008,"Arkansas",0,0.0
201009,"Arkansas",1,0.0
201010,"Arkansas",1,10.0
201011,"Arkansas",0,0.0
201012,"Arkansas",6,1875.0
201001,"California",6,3525.0
201002,"California",1,0.0
201003,"California",1,50.0
201004,"California",0,0.0
201005,"California",0,0.0
201006,"California",0,0.0
201007,"California",0,0.0
201008,"California",0,0.0
201009,"California",0,0.0
201010,"California",0,0.0
201011,"California",1,2.0
201012,"California",0,0.0
201001,"Colorado",0,0.0
201002,"Colorado",0,0.0
201003,"Colorado",0,0.0
201004,"Colorado",23,1.0
201005,"Colorado",27,84.0
201006,"Colorado",11,380.0
201007,"Colorado",4,35.0
201008,"Colorado",6,50.0
201009,"Colorado",0,0.0
201010,"Colorado",0,0.0
201011,"Colorado",0,0.0
201012,"Colorado",0,0.0
201001,"Connecticut",0,0.0
201002,"Connecticut",0,0.0
201003,"Connecticut",0,0.0
201004,"Connecticut",0,0.0
201005,"Connecticut",0,0.0
201006,"Connecticut",1,3200.0
201007,"Connecticut",5,584.0
201008,"Connecticut",0,0.0
201009,"Connecticut",0,0.0
201010,"Connecticut",0,0.0
201011,"Connecticut",0,0.0
201012,"Connecticut",0,0.0
201001,"Delaware",0,0.0
201002,"Delaware",0,0.0
201003,"Delaware",0,0.0
201004,"Delaware",0,0.0
201005,"Delaware",0,0.0
201006,"Delaware",0,0.0
201007,"Delaware",0,0.0
201008,"Delaware",0,0.0
201009,"Delaware",0,0.0
201010,"Delaware",0,0.0
201011,"Delaware",0,0.0
201012,"Delaware",0,0.0
201001,"Florida",6,5500.0
201002,"Florida",0,0.0
201003,"Florida",5,287.0
201004,"Florida",3,15.0
201005,"Florida",0,0.0
201006,"Florida",2,0.0
201007,"Florida",0,0.0
201008,"Florida",5,63.5
201009,"Florida",0,0.0
201010,"Florida",0,0.0
201011,"Florida",0,0.0
201012,"Florida",0,0.0
201001,"Georgia",1,0.0
201002,"Georgia",0,0.0
201003,"Georgia",1,50.0
201004,"Georgia",2,1418.0
201005,"Georgia",1,75.0
201006,"Georgia",0,0.0
201007,"Georgia",0,0.0
201008,"Georgia",0,0.0
201009,"Georgia",1,15.0
201010,"Georgia",3,715.0
201011,"Georgia",4,5255.5
201012,"Georgia",0,0.0
201001,"Hawaii",0,0.0
201002,"Hawaii",0,0.0
201003,"Hawaii",0,0.0
201004,"Hawaii",0,0.0
201005,"Hawaii",0,0.0
201006,"Hawaii",0,0.0
201007,"Hawaii",0,0.0
201008,"Hawaii",0,0.0
201009,"Hawaii",0,0.0
201010,"Hawaii",0,0.0
201011,"Hawaii",0,0.0
201012,"Hawaii",0,0.0
201001,"Idaho",0,0.0
201002,"Idaho",0,0.0
201003,"Idaho",0,0.0
201004,"Idaho",0,0.0
201005,"Idaho",0,0.0
201006,"Idaho",0,0.0
201007,"Idaho",0,0.0
201008,"Idaho",0,0.0
201009,"Idaho",0,0.0
201010,"Idaho",2,25.0
201011,"Idaho",0,0.0
201012,"Idaho",0,0.0
201001,"Illinois",0,0.0
201002,"Illinois",0,0.0
201003,"Illinois",0,0.0
201004,"Illinois",4,5.0
201005,"Illinois",4,0.0
201006,"Illinois",32,99774.0
201007,"Illinois",2,0.0
201008,"Illinois",0,0.0
201009,"Illinois",0,0.0
201010,"Illinois",5,712.0
201011,"Illinois",2,5000.0
201012,"Illinois",4,12000.0
201001,"Indiana",0,0.0
201002,"Indiana",0,0.0
201003,"Indiana",0,0.0
201004,"Indiana",0,0.0
201005,"Indiana",0,0.0
201006,"Indiana",15,2923.0
201007,"Indiana",2,22.25
201008,"Indiana",0,0.0
201009,"Indiana",0,0.0
201010,"Indiana",14,805.0
201011,"Indiana",0,0.0
201012,"Indiana",0,0.0
201001,"Iowa",0,0.0
201002,"Iowa",0,0.0
201003,"Iowa",0,0.0
201004,"Iowa",0,0.0
201005,"Iowa",0,0.0
201006,"Iowa",28,7800.0
201007,"Iowa",5,2000.0
201008,"Iowa",1,0.0
201009,"Iowa",0,0.0
201010,"Iowa",0,0.0
201011,"Iowa",0,0.0
201012,"Iowa",0,0.0
201001,"Kansas",0,0.0
201002,"Kansas",0,0.0
201003,"Kansas",0,0.0
201004,"Kansas",12,390.8
201005,"Kansas",42,602.5
201006,"Kansas",18,112.5
201007,"Kansas",4,151.0
201008,"Kansas",0,0.0
201009,"Kansas",12,0.0
201010,"Kansas",0,0.0
201011,"Kansas",0,0.0
201012,"Kansas",0,0.0
201001,"Kentucky",0,0.0
201002,"Kentucky",0,0.0
201003,"Kentucky",0,0.0
201004,"Kentucky",3,34.0
201005,"Kentucky",10,830.0
201006,"Kentucky",1,0.0
201007,"Kentucky",0,0.0
201008,"Kentucky",0,0.0
201009,"Kentucky",0,0.0
201010,"Kentucky",8,421.0
201011,"Kentucky",0,0.0
201012,"Kentucky",0,0.0
201001,"Louisiana",4,100.0
201002,"Louisiana",0,0.0
201003,"Louisiana",0,0.0
201004,"Louisiana",2,35000.0
201005,"Louisiana",2,10.0
201006,"Louisiana",2,2.0
201007,"Louisiana",1,10.0
201008,"Louisiana",0,0.0
201009,"Louisiana",0,0.0
201010,"Louisiana",0,0.0
201011,"Louisiana",13,1485.0
201012,"Louisiana",1,20.0
201001,"Maine",0,0.0
201002,"Maine",0,0.0
201003,"Maine",0,0.0
201004,"Maine",0,0.0
201005,"Maine",0,0.0
201006,"Maine",2,0.0
201007,"Maine",4,0.0
201008,"Maine",0,0.0
201009,"Maine",0,0.0
201010,"Maine",0,0.0
201011,"Maine",0,0.0
201012,"Maine",0,0.0
201001,"Maryland",0,0.0
201002,"Maryland",0,0.0
201003,"Maryland",0,0.0
201004,"Maryland",0,0.0
201005,"Maryland",0,0.0
201006,"Maryland",0,0.0
201007,"Maryland",0,0.0
201008,"Maryland",1,15.0
201009,"Maryland",1,15.0
201010,"Maryland",0,0.0
201011,"Maryland",2,250.0
201012,"Maryland",1,10.0
201001,"Massachusetts",0,0.0
201002,"Massachusetts",0,0.0
201003,"Massachusetts",0,0.0
201004,"Massachusetts",0,0.0
201005,"Massachusetts",0,0.0
201006,"Massachusetts",0,0.0
201007,"Massachusetts",0,0.0
201008,"Massachusetts",0,0.0
201009,"Massachusetts",0,0.0
201010,"Massachusetts",0,0.0
201011,"Massachusetts",0,0.0
201012,"Massachusetts",0,0.0
201001,"Michigan",0,0.0
201002,"Michigan",0,0.0
201003,"Michigan",0,0.0
201004,"Michigan",1,15.0
201005,"Michigan",0,0.0
201006,"Michigan",15,64900.0
201007,"Michigan",8,266.0
201008,"Michigan",2,800.0
201009,"Michigan",0,0.0
201010,"Michigan",1,0.0
201011,"Michigan",0,0.0
201012,"Michigan",0,0.0
201001,"Minnesota",0,0.0
201002,"Minnesota",0,0.0
201003,"Minnesota",0,0.0
201004,"Minnesota",0,0.0
201005,"Minnesota",2,0.0
201006,"Minnesota",83,2215.0
201007,"Minnesota",23,1070.5
201008,"Minnesota",18,1565.0
201009,"Minnesota",0,0.0
201010,"Minnesota",0,0.0
201011,"Minnesota",0,0.0
201012,"Minnesota",0,0.0
201001,"Mississippi",2,540.0
201002,"Mississippi",0,0.0
201003,"Mississippi",2,150.0
201004,"Mississippi",19,353930.0
201005,"Mississippi",8,1985.0
201006,"Mississippi",0,0.0
201007,"Mississippi",0,0.0
201008,"Mississippi",0,0.0
201009,"Mississippi",0,0.0
201010,"Mississippi",0,0.0
201011,"Mississippi",20,6046.0
201012,"Mississippi",5,3062.0
201001,"Missouri",0,0.0
201002,"Missouri",0,0.0
201003,"Missouri",4,200.0
201004,"Missouri",20,1725.0
201005,"Missouri",8,579.0
201006,"Missouri",3,10.0
201007,"Missouri",5,10.9
201008,"Missouri",0,0.0
201009,"Missouri",1,0.0
201010,"Missouri",0,0.0
201011,"Missouri",4,175.0
201012,"Missouri",25,96110.0
201001,"Montana",0,0.0
201002,"Montana",0,0.0
201003,"Montana",0,0.0
201004,"Montana",0,0.0
201005,"Montana",1,0.0
201006,"Montana",6,30299.0
201007,"Montana",2,32800.0
201008,"Montana",0,0.0
201009,"Montana",1,0.0
201010,"Montana",0,0.0
201011,"Montana",0,0.0
201012,"Montana",0,0.0
201001,"Nebraska",0,0.0
201002,"Nebraska",0,0.0
201003,"Nebraska",0,0.0
201004,"Nebraska",1,650.0
201005,"Nebraska",9,162.0
201006,"Nebraska",22,64.0
201007,"Nebraska",5,0.0
201008,"Nebraska",0,0.0
201009,"Nebraska",1,0.0
201010,"Nebraska",0,0.0
201011,"Nebraska",0,0.0
201012,"Nebraska",0,0.0
201001,"Nevada",0,0.0
201002,"Nevada",0,0.0
201003,"Nevada",0,0.0
201004,"Nevada",0,0.0
201005,"Nevada",0,0.0
201006,"Nevada",0,0.0
201007,"Nevada",0,0.0
201008,"Nevada",0,0.0
201009,"Nevada",0,0.0
201010,"Nevada",0,0.0
201011,"Nevada",0,0.0
